# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-67.32872163602254,0.0,0.9182235394953999,1.0890594250606334,0.0,0.0
 0.092924677140331,0.008634995621634755,0.09292467714033101,1.0000000000000002,-67.32872163602254,0.0,0.9182235394953999,1.0890594250606334,0.0,0.0
 0.1313939900545176,0.017264380622446673,0.22431866719484864,3.4155533359178483,-66.87457803639668,0.0,0.9097448595440999,1.0992092887462201,11.805347307317437,306.8769991720828
 0.16089926524492681,0.025888573556357312,0.2922932552994443,2.3038113580005177,-66.42490946811483,0.0,0.9011224898431824,1.1097270474006533,15.240277048085828,116.41747852210936
 0.1857632258383551,0.03450797607387172,0.3466624910832817,2.186668353963187,-65.97976048747246,0.0,0.8923651163289587,1.1206175383836532,17.903381843359192,107.10702284402906
 0.20766071615082143,0.04312297303227202,0.39342394198917646,2.135470788598697,-65.53917270819389,0.0,0.8834812825098196,1.131885892544515,20.12046919494435,101.24846820107783
 0.2274509455108818,0.05173393261379411,0.4351116616617032,2.106479865092355,-65.10318486015866,0.0,0.8744793755861011,1.1435375469315916,22.03045958199503,96.51178631134653
 0.24564447164835934,0.060341206451401605,0.47309541715924114,2.0877621638882724,-64.67183285163713,0.0,0.8653676133584194,1.155578258954115,23.7090932929688,92.26544092054189
 0.2625740462455729,0.06894512976177226,0.5082185178939334,2.0746593798330366,-64.24514983471373,0.0,0.8561540329055751,1.1680141207841388,25.203410426723956,88.26666761024873
 0.2784708629015472,0.0775460214851323,0.5410449091471196,2.064966336568363,-63.82316627339829,0.0,0.846846479813434,1.1808515756247895,26.54516123873449,84.40374202254368
 0.2935032954355981,0.08614418443155597,0.5719741583371443,2.0575012806453605,-63.40591001437665,0.0,0.8374525988857975,1.1940974346852185,27.75706846356945,80.61950200606542
 0.3077984818568027,0.09473990543335248,0.6013017772924005,2.0515730324267407,-62.993406359871656,0.0,0.8279798255075035,1.2077588960420118,28.856122778022456,76.88282489431101
 0.3214552153927235,0.10333345550318224,0.629253697249527,2.046750043383768,-62.585678142489186,0.0,0.8184353785919484,1.2218435641435965,29.855471391459112,73.17625483488503
 0.3345520736709569,0.11192508999753736,0.6560072890636801,2.04274882157172,-62.182745801718745,0.0,0.8088262540290945,1.2363594715411264,30.76557233883393,69.49002028122841
 0.3471527744167112,0.12051504878521997,0.6817048480876681,2.039375392090516,-61.78462746176888,0.0,0.7991592193281777,1.2513151019400883,31.594936502559456,65.81889217589567
 0.359309833459203,0.1291035564204802,0.7064626078759161,2.0364925186028846,-61.3913390105617,0.0,0.7894408091949088,1.2667194149993648,32.35062442590277,62.16042224538109
 0.37106713990929846,0.1376908223204669,0.730376973368502,2.0340003549360364,-61.002894179565935,0.0,0.7796773218426639,1.282581873276284,33.038590313567276,58.51390287261869
 0.382461816325042,0.14627704094665017,0.7535289562343397,2.031824513581581,-60.61930462438292,0.0,0.7698748163559611,1.2989124709044095,33.6639270118303,54.879724131440035
 0.3935255925475486,0.1548623919898992,0.7759874088725873,2.029908431495687,-60.24058000557963,0.0,0.7600391105952098,1.3157217649192678,34.23104473433487,51.25896539292769
 0.40428584016620156,0.16344704055889145,0.7978114327137505,2.0282083288985957,-59.86672806993911,0.0,0.7501757799565456,1.3330209088567557,34.74380412886147,47.65312218630808
 0.4147663648025767,0.17203113737154416,0.8190522049687807,2.0266897881532575,-59.497754731588834,0.0,0.7402901570083932,1.3508216886755964,35.2056171949312,44.06392638655666
 0.42498802212437203,0.18061481894918574,0.8397543869269495,2.0253253759570047,-59.13366415300205,0.0,0.7303873313137572,1.3691365623788778,35.61952500701055,40.493219352676704
 0.43496920329276567,0.1891982078131433,0.8599572254171369,2.024092955467201,-58.7744588258083,0.0,0.720472150587019,1.3879787014463087,35.988258416870416,36.9428631380314
 0.44472622216766217,0.19778141268352079,0.8796954254604257,2.022974465497089,-58.42013965081323,0.0,0.7105492212575859,1.4073620378193101,36.314286109119216,33.414682950715076
 0.45427362754164347,0.20636452867984378,0.898999849709305,2.0219550226167198,-58.07070601778428,0.0,0.7006229111186085,1.4273013116333986,36.599852980081366,29.910416471931757
 0.46362445742580033,0.2149476375233677,0.9178980849674431,2.021022250672893,-57.72615588409238,0.0,0.6906973508538011,1.4478121260547132,36.847011223642454,26.431690729381796
 0.47279044802190656,0.2235308077407551,0.9364149054477068,2.020165773258568,-57.38648585277074,0.0,0.6807764370549431,1.4689110045083618,37.05764562598782,22.97999328461489
 0.48178220688286943,0.23211409486892798,0.954572654904777,2.019376824694548,-57.05169124937316,0.0,0.6708638353017067,1.4906154533583873,37.23349442244007,19.556662847763626
 0.4906093574941744,0.24069754166084656,0.972391564377041,2.0186479484606523,-56.72176619784657,0.0,0.6609629833046676,1.5129440305419568,37.37616656319891,16.162875999433
 0.4992806608431809,0.24928117829200339,0.9898900183373556,2.017972760959794,-56.396703695206426,0.0,0.6510770948862432,1.5359164188915615,37.487156146762416,12.79964257924743
 0.5078041183049237,0.2578650225674408,1.0070847791480988,2.017345764664315,-56.0764956849274,0.0,0.6412091637594955,1.5595535069038402,37.56785456093074,9.467802770241041
 0.5161870592421792,0.26644908012908897,1.0239911775471051,2.0167621990357487,-55.76113312901853,0.0,0.6313619678138308,1.583877475962995,37.61956075669372,6.168025774009022
