# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.6861486470360427,2.697178252785587,1.8207772507172713,0.7108177000301109,40.57466364425477,0.0,1.5063484960844684,0.6638570042718223,157.27590981673768,-61.072859034108966
 1.689265352177871,2.7028600708825903,1.8230207345408052,0.7198254956571811,41.064247446840874,0.0,1.5026175309195673,0.6655053461195964,157.08377286498646,-61.647458777096666
 1.6923884178838575,2.7085606011617185,1.825299502409187,0.729657356876526,41.554222857213574,0.0,1.498840292699643,0.66718249093694,156.8892416939835,-62.28852970658312
 1.6955178523158931,2.714280006330079,1.8276162330841181,0.7403033120665953,42.04458052491628,0.0,1.4950130257657086,0.6688904931031118,156.69210470843484,-62.994445108228895
 1.6986536614416867,2.7200184542073553,1.8299735880205823,0.7517533248671762,42.53531005026042,0.0,1.4911320757201076,0.6706314056835463,156.49215422828462,-63.763600439046265
 1.7017958490498875,2.7257761177449074,1.8323742104148142,0.7639971553469798,43.02639999590419,0.0,1.4871938920024532,0.6724072801654234,156.28918666793794,-64.59434815952973
 1.7049444167656786,2.731553175043046,1.8348207247266144,0.7770245180149887,43.51783789903764,0.0,1.483195029365701,0.6742201667353599,156.0830026518735,-65.48501880088132
 1.7080993640673099,2.7373498093664694,1.8373157359636891,0.7908250118107252,44.00961028402564,0.0,1.4791321513288436,0.6760721137064095,155.87340705619386,-66.43394505236053
 1.711260688303444,2.7431662091578284,1.8398618290642694,0.8053881571141266,44.501702676017736,0.0,1.4750020314295522,0.6779651679739135,155.66020921468387,-67.43941006528358
 1.7144283847112902,2.7490025680494212,1.8424615683297556,0.8207034168573656,44.994099614955644,0.0,1.470801556559454,0.6799013745533639,155.4432229421587,-68.49970596540784
 1.7176024464356043,2.754859084872995,1.8451174968373805,0.8367601950774232,45.48678467048217,0.0,1.4665277283328126,0.6818827770388128,155.22226671032888,-69.61308601444703
 1.7207828645485184,2.760735963667651,1.8478321359046999,0.8535478578419134,45.979740457345926,0.0,1.462177666257808,0.6839114172488544,154.99716369433304,-70.77780593746736
 1.7239696280703338,2.766633413685824,1.850607984496221,0.8710557192332484,46.47294865175246,0.0,1.4577486092848506,0.6859893356307744,154.7677419520457,-71.99208247389981
 1.7271627239909217,2.772551649397348,1.8534475188688566,0.889273120274035,46.96639000819461,0.0,1.453237918188033,0.6881185712844928,154.53383447099907,-73.2541354421882
 1.7303621372921179,2.7784908904915895,1.856353192012173,0.9081893677912959,47.460044377079484,0.0,1.4486430777090487,0.6903011620926297,154.2952792939618,-74.5621633028914
 1.733567850971138,2.7844513618776427,1.8593274330959542,0.9277937400479943,47.95389072307712,0.0,1.443961698828866,0.6925391447786019,154.0519196176562,-75.91435189558311
 1.736779846064626,2.790433293682574,1.8623726471622488,0.9480755660145966,48.447907144243935,0.0,1.4391915200506842,0.6948345554209372,153.8036039246735,-77.30886435229785
 1.7399981016734514,2.796436921247728,1.865491214771801,0.9690242133036897,48.942070891664436,0.0,1.4343304096938803,0.6971894294658533,153.5501860279081,-78.7438685946657
 1.7432225949887643,2.8024624851230886,1.868685491374949,0.9906290045566672,49.436358389917174,0.0,1.4293763678854112,0.6996058018500604,153.29152518487214,-80.21751566598199
