# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 29.289765392998206,2.8288903506975576,0.1,6.460382034401996e-14,-166.1836291639875,0.0,-1.7260212093063079,-0.5793671564452574,-9.903665099012969,0.013040586661255163
 29.342070036044355,2.8341208150021724,0.0999999999999983,-3.263511231412279e-14,-166.70143451375222,0.0,-1.7248728090487426,-0.5797528923605064,-9.899797027729095,0.07395273265627333
 29.394269765002033,2.83934078789794,0.1,3.270070428421446e-14,-167.21783381090256,0.0,-1.7231741034688555,-0.5803244129463985,-9.892758208936826,0.13484397204392257
 29.446369511920185,2.8445507625897553,0.09999999999999659,-6.552691716690259e-14,-167.73271305322118,0.0,-1.7209289676989385,-0.5810815081677103,-9.88256705214879,0.19560856608470825
 29.49837414594421,2.8497512259921582,0.10000000000000683,1.9694028415689488e-13,-168.24595960433982,0.0,-1.7181420485416015,-0.5820240537438817,-9.869246476795425,0.2561420843229303
 29.550288472104114,2.8549426586081488,0.10000000000000513,-3.288047879314666e-14,-168.75746231320426,0.0,-1.7148187436910647,-0.5831520116508339,-9.852823809923512,0.31634171310109593
 29.6021172301514,2.8601255344128775,0.10000000000000343,-3.266700141663973e-14,-169.26711162900293,0.0,-1.710965179544147,-0.5844654303639484,-9.83333066429407,0.37610674775685793
 29.65386509344604,2.8653003207423415,0.1,-6.624067875059919e-14,-169.77479971157848,0.0,-1.7065881855506182,-0.5859644455919852,-9.810802809092388,0.4353388481648813
 29.70553666789456,2.8704674781871935,0.1,0.0,-170.2804205367269,0.0,-1.701695268429953,-0.5876492804276509,-9.785280021845514,0.49394251131834016
 29.7571364909407,2.8756274604918075,0.10000000000000173,3.334983700681024e-14,-170.78386999656544,0.0,-1.6962945820383482,-0.5895202464175489,-9.756805936880594,0.5518252444288069
 29.80866903060901,2.880780714458639,0.10000000000000689,1.0018014050414661e-13,-171.28504599425347,0.0,-1.690394898262821,-0.5915777437731718,-9.725427873607916,0.6088980569295097
 29.860138684602767,2.8859276798580145,0.09999999999999655,-2.008747118851047e-13,-171.78384853343002,0.0,-1.6840055742199829,-0.5938222624133483,-9.691196665846293,0.6650755368547118
 29.911549779456507,2.8910687893433886,0.10000000000000173,1.0068672661107799e-13,-172.28017980172206,0.0,-1.677136519372763,-0.5962543826628931,-9.654166473288566,0.7202762878922405
 29.962906569743776,2.8962044683721158,0.10000000000000518,6.728553604726408e-14,-172.77394424857164,0.0,-1.669798161231309,-0.5988747761361769,-9.614394592957728,0.7744230141402597
 30.01421323734064,2.9013351351318026,0.10000000000000693,3.4081364970416825e-14,-173.2650486570337,0.0,-1.6620014099109466,-0.601684206786312,-9.571941259581305,0.8274428132810346
 30.06547389074503,2.9064612004722417,0.1000000000000052,-3.3841228325589904e-14,-173.75340220959512,0.0,-1.6537576223264538,-0.6046835319151737,-9.526869443291675,0.8792672995028803
 30.116692564452094,2.911583067842948,0.0999999999999948,-2.029428393148552e-13,-174.23891654794613,0.0,-1.6450785654455753,-0.6078737034234876,-9.47924464283833,0.9298327544700686
 30.167873218385804,2.9167011332363186,0.09999999999999479,-2.711529990568184e-16,-174.72150582665122,0.0,-1.635976379525867,-0.6112557690410032,-9.42913467518808,0.9790802539403624
 30.219019737386233,2.9218157851363618,0.10000000000000347,1.6985506223050896e-13,-175.20108676074574,0.0,-1.626463540789243,-0.6148308738078132,-9.376609463694797,1.0269557443946915
 30.270135930752733,2.9269274044730116,0.09999999999999652,-1.360189645160797e-13,-175.67757866727118,0.0,-1.616552824779617,-0.6186002614151065,-9.321740825046495,1.073410108121633
 30.32122553184247,2.932036364581985,0.1,6.818069950562348e-14,-176.15090350086777,0.0,-1.6062572686926686,-0.6225652761178782,-9.264602257614724,1.1183991695572513
 30.37229219772367,2.937143031170105,0.09999999999999479,-1.0218110240204859e-13,-176.62098588332742,0.0,-1.5955901353305744,-0.6267273642882105,-9.205268727611916,1.16188376466244
 30.423339508883352,2.9422477622860734,0.10000000000000522,2.0443968926847502e-13,-177.087753127443,0.0,-1.584564876598317,-0.6310880764609409,-9.14381646185973,1.2038296309076209
 30.474370968988723,2.9473509082966105,0.1,-1.022515954856849e-13,-177.55113525501199,0.0,-1.5731950980149583,-0.6356490693759407,-9.080322738408926,1.2442074618225851
 30.525390004701244,2.952452811867863,0.10000000000000347,6.800298954106149e-14,-178.01106500933844,0.0,-1.5614945238631979,-0.6404121082192215,-9.014865684996646,1.2829927594302686
 30.576399965543,2.9575538079520385,0.1,-6.801508753783465e-14,-178.46747786223145,0.0,-1.549476963229025,-0.6453790690221395,-8.94752407885405,1.320165807448947
 30.6274041238139,2.9626542237791282,0.09999999999999652,-6.829491668621178e-14,-178.92031201575978,0.0,-1.5371562769131921,-0.6505519412822025,-8.878377153548682,1.3557115272465818
 30.678405674559077,2.967754378853646,0.10000000000000174,1.0231155993294376e-13,-179.36950839885802,0.0,-1.5245463456574968,-0.6559328306734593,-8.807504409867825,1.3896193869665647
 30.72940773558524,2.9728545849562624,0.1,-3.401281126829153e-14,-179.8150106590559,0.0,-1.5116610390938425,-0.6615239621439505,-8.734985434595497,1.4218832300742887
 30.78041334752476,2.9779551461502143,0.09999999999999826,-3.428252690817722e-14,179.74323485057198,0.0,-1.4985141866427052,-0.66732768292332,7049.385976115305,138379.301672121
 30.831425473946386,2.9830563587923766,0.09999999999999652,-3.4006100071951076e-14,179.30527908887467,0.0,-1.4851195487163242,-0.6733464661914649,-8.585326517807538,-138358.69621073225
 30.88244700151129,2.988158511548867,0.09999999999999826,3.399983416353058e-14,178.87117034854097,0.0,-1.4714907904733303,-0.679582914466174,-8.508344635143144,1.5088117964806675
 30.93348074017302,2.99326188541504,0.09999999999999652,-3.3991698853873866e-14,178.44095428190138,0.0,-1.457641455786502,-0.6860397637774567,-8.430032326089448,1.5345203214050174
 30.984529423420174,2.998366753739755,0.09999999999999477,-3.4253601710327115e-14,178.01467393078136,0.0,-1.4435849437264716,-0.6927198876282258,-8.350467122847933,1.558614212560552
 31.035595708560162,3.003473382253754,0.10000000000000522,2.0463548876989303e-13,177.5923697598005,0.0,-1.4293344856445565,-0.6996263016413904,-8.269725706954734,1.5811100351603962
